runner_id,race_id,date,hippodrome,race_datetime,distance_metres,discipline,field_size,horse_number,horse_name,jockey_name,trainer_name,draw_position,handicap_distance,deferre,musique,morning_odds,final_odds,odds_drift_pct,implied_prob_norm,finish_position,km_time
20250909-R4-C7-8,20250909-R4-C7,20250909,VINCENNES,2025-09-09 20:15:00,2100,TROT_ATTELE,14,8,ILTON DU BRAY,TH. REBUFFE,CH.A. MALLET,8,2100,True,7a3a6a0a9aDm3a6a0aDa,12.0,20.0,0.6667,0.071378,9,72500
20250909-R4-C7-9,20250909-R4-C7,20250909,VINCENNES,2025-09-09 20:15:00,2100,TROT_ATTELE,14,9,INDY DES BOTS,F. CHAPDELAINE,G. BEAUFILS,9,2100,True,5a6a1a1a5a4a(24)6a1a1a,8.3,5.5,-0.3373,0.103198,4,72400
20250909-R4-C7-10,20250909-R4-C7,20250909,VINCENNES,2025-09-09 20:15:00,2100,TROT_ATTELE,14,10,IT'S EAGLE COGLAIS,A. SLIMANE,B. MARIE,10,2100,True,0a0a0a0a5aDa7a6a2a0a,42.0,79.0,0.881,0.020394,12,72600
20250909-R4-C7-11,20250909-R4-C7,20250909,VINCENNES,2025-09-09 20:15:00,2100,TROT_ATTELE,14,11,IMPRESS ME,Mme V. HENRY,CH. MIRANDEL,11,2100,True,4aDa9a5a8a8a4a6a9a6a,19.0,19.0,0.0,0.045082,6,72500
20250909-R4-C7-12,20250909-R4-C7,20250909,VINCENNES,2025-09-09 20:15:00,2100,TROT_ATTELE,14,12,ICALINE DIESCHOOT,R. MORRO PONS,M. DUPUIS,12,2100,True,7a0a8a6aDm5a8a0a9a(24),100.0,211.0,1.11,0.008565,13,72800
20250909-R4-C7-13,20250909-R4-C7,20250909,VINCENNES,2025-09-09 20:15:00,2100,TROT_ATTELE,14,13,JUDICIOUS DAYDREAM,Mme P. CAVANIE,J.F. VALLETTE,13,2100,True,9a8aDa7a0a0a5aDa(24)Da,32.0,62.0,0.9375,0.026767,5,72400
20250909-R4-C7-14,20250909-R4-C7,20250909,VINCENNES,2025-09-09 20:15:00,2100,TROT_ATTELE,14,14,HAVE A LOVE,D. LEPERE,D. LEPERE,14,2100,True,8a8a0a0aDaDa0a(24)0a9a,110.0,233.0,1.1182,0.007787,14,73000
20250909-R4-C8-1,20250909-R4-C8,20250909,VINCENNES,2025-09-09 20:45:00,2200,TROT_ATTELE,9,1,NELSON EMGE,B. ROCHARD,M. SASSIER,,2200,False,,11.0,18.0,0.6364,0.078755,1,77200
20250909-R4-C8-4,20250909-R4-C8,20250909,VINCENNES,2025-09-09 20:45:00,2200,TROT_ATTELE,9,4,NELSON FAFA,T. BEAUVAIS,C. BUHIGNE,,2200,False,3a4a3a6a,27.0,68.0,1.5185,0.032085,7,78300
20250909-R4-C8-5,20250909-R4-C8,20250909,VINCENNES,2025-09-09 20:45:00,2200,TROT_ATTELE,9,5,NAUGHTY BOYWILLIAM,A. LAMY,Y. DOCQUIN,,2200,False,DaDa1a9a,15.0,58.0,2.8667,0.057754,4,78100
20250909-R4-C8-6,20250909-R4-C8,20250909,VINCENNES,2025-09-09 20:45:00,2200,TROT_ATTELE,9,6,NEW SUCCESS,Y. LEBOURGEOIS,S. GUARATO,,2200,False,1a,3.0,1.8,-0.4,0.288768,2,77500
20250909-R4-C8-7,20250909-R4-C8,20250909,VINCENNES,2025-09-09 20:45:00,2200,TROT_ATTELE,9,7,NIKY ELDE,A. COLLETTE,N. LEMETAYER,,2200,False,1a,5.8,11.0,0.8966,0.149363,3,77800
20250909-R4-C8-8,20250909-R4-C8,20250909,VINCENNES,2025-09-09 20:45:00,2200,TROT_ATTELE,9,8,NELATI DE MORGANE,R.CH. LARUE,R.CH. LARUE,,2200,False,3a4a,13.0,24.0,0.8462,0.066639,6,78300
20250909-R4-C8-9,20250909-R4-C8,20250909,VINCENNES,2025-09-09 20:45:00,2200,TROT_ATTELE,9,9,NITRO DAIRPET,R. CONGARD,N. BAZIRE,,2200,False,1a,4.3,3.1,-0.2791,0.201466,5,78100
20250909-R5-C1-1,20250909-R5-C1,20250909,MONS (GHLIN),2025-09-09 19:02:00,2300,TROT_ATTELE,14,1,HARLEY DU RAFHAY,ALAIN DENGIS,JEAN HENRARD,1,2300,False,2a4a5aDa2a2a4a3a6a,10.0,9.9,-0.01,0.082211,2,74600
20250909-R5-C1-2,20250909-R5-C1,20250909,MONS (GHLIN),2025-09-09 19:02:00,2300,TROT_ATTELE,14,2,LOIR ET CHER,PAVEL TAMSIN,PAVEL TAMSIN,2,2300,False,5aDaDaDa5a4a1a2a0a,11.0,12.0,0.0909,0.074737,8,75300
20250909-R5-C1-3,20250909-R5-C1,20250909,MONS (GHLIN),2025-09-09 19:02:00,2300,TROT_ATTELE,14,3,FLASH DE DUFFEL,STEFAAN STEVENS,EVY VAN GOETHEM,3,2300,False,6a7a6a0a7aDa4a5m0a,48.0,179.0,2.7292,0.017127,1,74500
20250909-R5-C1-4,20250909-R5-C1,20250909,MONS (GHLIN),2025-09-09 19:02:00,2300,TROT_ATTELE,14,4,IBELLO DU BOCAGE,JULES VAN DEN PUTTE,CARINE DE SOETE,4,2300,False,3a2aDaDa3a0a9aDaDa,3.1,2.1,-0.3226,0.265197,4,74800
20250909-R5-C1-5,20250909-R5-C1,20250909,MONS (GHLIN),2025-09-09 19:02:00,2300,TROT_ATTELE,14,5,FILS DU NIL,Mme LINDSAY CELIS,RAPHAEL DEPUYDT,5,2300,True,0a4a5a7a4a4a8a5a8a,19.0,74.0,2.8947,0.043269,9,75700
20250909-R5-C1-6,20250909-R5-C1,20250909,MONS (GHLIN),2025-09-09 19:02:00,2300,TROT_ATTELE,14,6,JETLAG POTERIE,KRISTOF DEPUYDT,CARINE DE SOETE,6,2300,True,Da6a9aDm2m2a1a9aDa,19.0,11.0,-0.4211,0.043269,10,77900
20250909-R5-C1-9,20250909-R5-C1,20250909,MONS (GHLIN),2025-09-09 19:02:00,2300,TROT_ATTELE,14,9,JE SUIS SPECIAL,PHILIPPE MASSCHAELE,FRANCINE MASSCHAELE,9,2300,True,4aDm5a4a0a4a5a2a6a,13.0,37.0,1.8462,0.063239,3,74700
20250909-R5-C1-10,20250909-R5-C1,20250909,MONS (GHLIN),2025-09-09 19:02:00,2300,TROT_ATTELE,14,10,HERVOR JENILOU,LIEVEN CANNAERT,GEERT ALLAERT,10,2300,True,7a3a2a1a2a7aDa3a2a,29.0,12.0,-0.5862,0.028349,5,75000
20250909-R5-C1-12,20250909-R5-C1,20250909,MONS (GHLIN),2025-09-09 19:02:00,2300,TROT_ATTELE,14,12,ISURA,JOSEPH VERBEECK,PIERRE YVES LESNE,12,2300,False,5aDa3a2a7a3aDa3a4a,12.0,14.0,0.1667,0.068509,6,75000
20250909-R5-C1-14,20250909-R5-C1,20250909,MONS (GHLIN),2025-09-09 19:02:00,2300,TROT_ATTELE,14,14,IROKO DEL SOL,BJORN DE KONINCK,GINO DUMON,14,2300,False,8a6a4a0a0a0a2a7a0a,,342.0,,,7,75100
20250909-R5-C2-1,20250909-R5-C2,20250909,MONS (GHLIN),2025-09-09 19:31:00,2300,TROT_ATTELE,15,1,KISS MAKER,LIEVEN CANNAERT,PIETER VAN ACHTER,1,2300,True,6a0aDaDa2a6a1a4a4a,15.0,8.1,-0.46,0.058079,4,76100
20250909-R5-C2-2,20250909-R5-C2,20250909,MONS (GHLIN),2025-09-09 19:31:00,2300,TROT_ATTELE,15,2,IROULEGUY,JOSEPH VERBEECK,RYAN VERBEECK,2,2300,False,7a5a6a0a7a7aDa6a4a,14.0,39.0,1.7857,0.062227,8,76800
20250909-R5-C2-3,20250909-R5-C2,20250909,MONS (GHLIN),2025-09-09 19:31:00,2300,TROT_ATTELE,15,3,KYMI MELOC,GUNTHER LOIX,GUNTHER LOIX,3,2300,False,7a1a2a2a6a9aDa7a5a,15.0,10.0,-0.3333,0.058079,3,76100
20250909-R5-C2-4,20250909-R5-C2,20250909,MONS (GHLIN),2025-09-09 19:31:00,2300,TROT_ATTELE,15,4,KALINE DE LAHAYE,Mme HANNA HUYGENS,INGEBORG HUYGENS-DE WITTE,4,2300,False,5a1a1a2a6a6a4a1a4a,3.5,3.9,0.1143,0.248908,1,75900
20250909-R5-C2-5,20250909-R5-C2,20250909,MONS (GHLIN),2025-09-09 19:31:00,2300,TROT_ATTELE,15,5,JAISYMONEY RINGEAT,KRISTOF DEPUYDT,CARINE DE SOETE,5,2300,False,Da2aDa3a1a0a1a1a0a,4.0,3.0,-0.25,0.217795,2,76000
20250909-R5-C2-7,20250909-R5-C2,20250909,MONS (GHLIN),2025-09-09 19:31:00,2300,TROT_ATTELE,15,7,JEWEL DES FANES,JULES VAN DEN PUTTE,CARINE DE SOETE,7,2300,False,7m5a0a4aDaDaDa9a,22.0,31.0,0.4091,0.039599,7,76800
20250909-R5-C2-8,20250909-R5-C2,20250909,MONS (GHLIN),2025-09-09 19:31:00,2300,TROT_ATTELE,15,8,KINGSTON DYCO,GEOFFREY LERMUSIAUX,YVES DEVELLE,8,2300,True,0aDa8aDaDa7aDa4aDa,25.0,77.0,2.08,0.034847,11,77200
20250909-R5-C2-9,20250909-R5-C2,20250909,MONS (GHLIN),2025-09-09 19:31:00,2300,TROT_ATTELE,15,9,KING FORTIS,NICO DHAENENS,NICO DHAENENS,9,2300,False,2a1a1a5aDmDa8a6a0a,6.5,11.0,0.6923,0.134027,6,76700
20250909-R5-C2-10,20250909-R5-C2,20250909,MONS (GHLIN),2025-09-09 19:31:00,2300,TROT_ATTELE,15,10,JOLIE LADY DU LION,PHILIPPE MASSCHAELE,FRANCINE MASSCHAELE,10,2300,True,8a3a0a3a5a0a5a5aDa,45.0,35.0,-0.2222,0.019359,9,76900
20250909-R5-C2-11,20250909-R5-C2,20250909,MONS (GHLIN),2025-09-09 19:31:00,2300,TROT_ATTELE,15,11,JASON REYNALD,LUC BAVIER,LUC BAVIER,11,2300,False,Da0a0a8a0a9a0a6a0a,57.0,197.0,2.4561,0.015284,12,78000
20250909-R5-C2-13,20250909-R5-C2,20250909,MONS (GHLIN),2025-09-09 19:31:00,2300,TROT_ATTELE,15,13,KEEN ON SMART,DRIES DEVOLDER,JO CORBANIE,13,2300,False,3aDa6a4a2a1a4aDa3a,45.0,40.0,-0.1111,0.019359,5,76600
20250909-R5-C2-14,20250909-R5-C2,20250909,MONS (GHLIN),2025-09-09 19:31:00,2300,TROT_ATTELE,15,14,HORSE WOOD PASS,DANIEL DECRUYENAERE,DANIEL DECRUYENAERE,14,2300,True,7a4a3a2a6a6a5aDa8a,32.0,30.0,-0.0625,0.027224,10,76900
20250909-R5-C3-1,20250909-R5-C3,20250909,MONS (GHLIN),2025-09-09 20:00:00,1750,TROT_ATTELE,13,1,GREFFIERS FLINOIS,PHILIPPE MASSCHAELE,FRANCINE MASSCHAELE,1,1750,True,4a7a0a8a0a4a0a2a7a,11.0,10.0,-0.0909,0.078244,2,73500
20250909-R5-C3-2,20250909-R5-C3,20250909,MONS (GHLIN),2025-09-09 20:00:00,1750,TROT_ATTELE,13,2,LOOK OF LOVE,PIET VAN POLLAERT,CELESTINE CORTY,2,1750,False,2aDa2a2a1a1a1a5a2a,3.3,1.4,-0.5758,0.260812,1,73000
20250909-R5-C3-3,20250909-R5-C3,20250909,MONS (GHLIN),2025-09-09 20:00:00,1750,TROT_ATTELE,13,3,ENJOY BANKER,FRANCIS NEIRINCK,JO CORBANIE,3,1750,False,Da0a6a4a6aDa8a2a0a,67.0,135.0,1.0149,0.012846,11,75400
20250909-R5-C3-4,20250909-R5-C3,20250909,MONS (GHLIN),2025-09-09 20:00:00,1750,TROT_ATTELE,13,4,JET SOCIETY,GEOFFREY LERMUSIAUX,YANNICK DESMET,4,1750,False,2a3aDaDa9a4a1a6aDa,3.2,8.1,1.5312,0.268963,9,74300
20250909-R5-C3-5,20250909-R5-C3,20250909,MONS (GHLIN),2025-09-09 20:00:00,1750,TROT_ATTELE,13,5,HIMEROS DU GOUTIER,GUIDO LAUREYS,GUIDO LAUREYS,5,1750,False,4a7a1a4a0a3a8a4a5a,17.0,25.0,0.4706,0.050629,6,74100
20250909-R5-C3-6,20250909-R5-C3,20250909,MONS (GHLIN),2025-09-09 20:00:00,1750,TROT_ATTELE,13,6,ELCAPO,KRISTOF DEPUYDT,CARINE DE SOETE,6,1750,True,DaDa2a5aDaDa2a5a6a,13.0,25.0,0.9231,0.066206,5,74000
20250909-R5-C3-9,20250909-R5-C3,20250909,MONS (GHLIN),2025-09-09 20:00:00,1750,TROT_ATTELE,13,9,ONE LOVE BIANCA,PAVEL TAMSIN,PAVEL TAMSIN,9,1750,False,0a0aDaDa9a6a7a4a3a,25.0,109.0,3.36,0.034427,8,74300
20250909-R5-C3-10,20250909-R5-C3,20250909,MONS (GHLIN),2025-09-09 20:00:00,1750,TROT_ATTELE,13,10,HETRE DU JOUR,GILLES WILLEMS,VIRGINIE LIETARD,10,1750,False,4a1a6aDa2aDa2a6a6a,25.0,64.0,1.56,0.034427,7,74200
20250909-R5-C3-11,20250909-R5-C3,20250909,MONS (GHLIN),2025-09-09 20:00:00,1750,TROT_ATTELE,13,11,FLORIS VAN EGMONT,JULES VAN DEN PUTTE,T H KOOYMAN,11,1750,False,6a8a4m1m8aDa3a5a2a,28.0,73.0,1.6071,0.030738,10,75200
20250909-R5-C3-12,20250909-R5-C3,20250909,MONS (GHLIN),2025-09-09 20:00:00,1750,TROT_ATTELE,13,12,NEVELE HALL GRAUX,MARC MOES,DANIEL MOES,12,1750,False,Da3a5a0a3a6a7a3a7a,15.0,48.0,2.2,0.057379,3,73800
20250909-R5-C3-13,20250909-R5-C3,20250909,MONS (GHLIN),2025-09-09 20:00:00,1750,TROT_ATTELE,13,13,JEUNE AMI,GUNTHER LOIX,YANNICK DESMET,13,1750,False,Da4m9a7aDaDa6aDaDa,13.0,41.0,2.1538,0.066206,4,73900
20250909-R5-C4-1,20250909-R5-C4,20250909,MONS (GHLIN),2025-09-09 20:30:00,2840,TROT_ATTELE,12,1,MYRTHE DES BOIS,Mme HANNA HUYGENS,INGEBORG HUYGENS-DE WITTE,1,2840,True,4a3a8a3a4a3a3a5a5a,6.3,7.3,0.1587,0.137782,2,76400
20250909-R5-C4-2,20250909-R5-C4,20250909,MONS (GHLIN),2025-09-09 20:30:00,2840,TROT_ATTELE,12,2,NEHEMIAH BOKO,JO CORBANIE,JO CORBANIE,2,2840,True,0a2a3aDaDaDa8a4aDa,23.0,11.0,-0.5217,0.03774,5,76900
20250909-R5-C4-3,20250909-R5-C4,20250909,MONS (GHLIN),2025-09-09 20:30:00,2840,TROT_ATTELE,12,3,NOBLE D'OR,Mme LINDSAY CELIS,LAURENT BECKER,3,2840,True,Da5a4a6a5a3a2a4a6a,13.0,50.0,2.8462,0.066771,6,77000
20250909-R5-C4-4,20250909-R5-C4,20250909,MONS (GHLIN),2025-09-09 20:30:00,2840,TROT_ATTELE,12,4,FUSAIN,MARNIX DE GROOTE,GILBERT SMESSAERT,4,2840,True,4a2a4a0a3a0a4a3a4a,3.5,14.0,3.0,0.248007,3,76600
20250909-R5-C4-5,20250909-R5-C4,20250909,MONS (GHLIN),2025-09-09 20:30:00,2840,TROT_ATTELE,12,5,VELTEN VON STEVEN,MARCIANO HAUBER,MARCEL HAUBER,5,2840,False,2a3a5a3a1a3a3a2a1a,6.1,3.7,-0.3934,0.142299,1,76400
20250909-R5-C4-6,20250909-R5-C4,20250909,MONS (GHLIN),2025-09-09 20:30:00,2840,TROT_ATTELE,12,6,JOLIE FLEUR DU LOT,JOHNNY DELFORGE,MARTIAL DUPUIS,6,2840,True,9a7a7a4a4aDaDa0a0a,46.0,124.0,1.6957,0.01887,11,79100
20250909-R5-C4-7,20250909-R5-C4,20250909,MONS (GHLIN),2025-09-09 20:30:00,2840,TROT_ATTELE,12,7,JUNIOR SACRE,SEB. VAN HAUWERMEIREN,WIM ROELANDT,7,2840,False,Da7a0a0aDa1a1a7a3a,117.0,102.0,-0.1282,0.007419,9,77200
20250909-R5-C4-9,20250909-R5-C4,20250909,MONS (GHLIN),2025-09-09 20:30:00,2840,TROT_ATTELE,12,9,TINO BAROSSO,GUIDO LAUREYS,GUIDO LAUREYS,9,2840,False,5a7a0a4aDa6a7aDa3a,33.0,109.0,2.303,0.026304,8,77100
20250909-R5-C4-10,20250909-R5-C4,20250909,MONS (GHLIN),2025-09-09 20:30:00,2840,TROT_ATTELE,12,10,ROCKY OASIS,GUNTHER LOIX,YANNICK DESMET,10,2840,False,Aa2a4m5a8m2a4a6m0a,15.0,35.0,1.3333,0.057869,7,77000
20250909-R5-C4-11,20250909-R5-C4,20250909,MONS (GHLIN),2025-09-09 20:30:00,2840,TROT_ATTELE,12,11,JERRY BOY,LIEVEN CANNAERT,NICK TALPE,11,2840,False,4a0a7m0a9aDaDa7a3m,23.0,140.0,5.087,0.03774,10,77900
20250909-R5-C4-12,20250909-R5-C4,20250909,MONS (GHLIN),2025-09-09 20:30:00,2840,TROT_ATTELE,12,12,NANBORA,KRISTOF DEPUYDT,FILIP GHEKIERE,12,2840,True,2a6a2a1a2a1a1a4a2a,4.5,2.1,-0.5333,0.192895,4,76800
20250909-R5-C5-1,20250909-R5-C5,20250909,MONS (GHLIN),2025-09-09 21:00:00,2300,TROT_ATTELE,16,1,TYROLEAN HERO,MIKE LENDERS,MIKE LENDERS,1,2300,False,1a3a5a2a3aQa,13.0,4.9,-0.6231,0.066169,3,76500
20250909-R5-C5-2,20250909-R5-C5,20250909,MONS (GHLIN),2025-09-09 21:00:00,2300,TROT_ATTELE,16,2,JUST TO WIN,JELLIS VETS,JELLIS VETS,2,2300,False,6a6aDa0a3a5a5a4aDa,38.0,110.0,1.8947,0.022637,11,78100
20250909-R5-C5-3,20250909-R5-C5,20250909,MONS (GHLIN),2025-09-09 21:00:00,2300,TROT_ATTELE,16,3,SUMMERLOVE,GUNTHER LOIX,GUNTHER LOIX,3,2300,False,2a2a1a2a5a3a4a7aQa,11.0,4.4,-0.6,0.0782,7,77500
20250909-R5-C5-6,20250909-R5-C5,20250909,MONS (GHLIN),2025-09-09 21:00:00,2300,TROT_ATTELE,16,6,ROYAL CASH N PINK,LUCKA STAEL,URSULA D'HONDT,6,2300,False,1a1a1aDaDaDaDaDa0a,6.4,4.4,-0.3125,0.134406,1,75800
20250909-R5-C5-7,20250909-R5-C5,20250909,MONS (GHLIN),2025-09-09 21:00:00,2300,TROT_ATTELE,16,7,L'ELITE D'HOLLOW,JULES VAN DEN PUTTE,LAURIE COPPENOLLE,7,2300,False,4a0a9a0aDa6a7a7a4a,12.0,66.0,4.5,0.071683,5,76900
20250909-R5-C5-8,20250909-R5-C5,20250909,MONS (GHLIN),2025-09-09 21:00:00,2300,TROT_ATTELE,16,8,SAICAN BUTTERFLY,Mme HANNA HUYGENS,GEERT BOSMANS,8,2300,False,1a1a0aDa1aDa1aQa,4.9,4.9,0.0,0.175551,2,76100
20250909-R5-C5-9,20250909-R5-C5,20250909,MONS (GHLIN),2025-09-09 21:00:00,2300,TROT_ATTELE,16,9,RAMA WILLIAMS,LYNUS LANNOO,ARSÈNE LANNOO,9,2300,False,5a4a2a5a2a4a4aDa6a,10.0,63.0,5.3,0.08602,6,77200
20250909-R5-C5-10,20250909-R5-C5,20250909,MONS (GHLIN),2025-09-09 21:00:00,2300,TROT_ATTELE,16,10,OLIVIA RW,SEB. VAN HAUWERMEIREN,WIM ROELANDT,10,2300,False,5a3aDa7a6a5a7a4aDa,22.0,127.0,4.7727,0.0391,9,77600
20250909-R5-C5-12,20250909-R5-C5,20250909,MONS (GHLIN),2025-09-09 21:00:00,2300,TROT_ATTELE,16,12,SJEIK OASIS,CÉDRIC VANROY,CÉDRIC VANROY,12,2300,False,4aDa6aDa3a2a0a7a7a,31.0,73.0,1.3548,0.027748,10,77600
20250909-R5-C5-14,20250909-R5-C5,20250909,MONS (GHLIN),2025-09-09 21:00:00,2300,TROT_ATTELE,16,14,ROXANE D'OLNE,MARC HUYGENS,INGEBORG HUYGENS-DE WITTE,14,2300,False,0a1a1a5aDaDaDa2aDa,31.0,54.0,0.7419,0.027748,4,76800
20250909-R5-C5-15,20250909-R5-C5,20250909,MONS (GHLIN),2025-09-09 21:00:00,2300,TROT_ATTELE,16,15,ROMAIN CD,LIEVEN CANNAERT,LIEVEN CANNAERT,15,2300,False,1a1aQa,13.0,9.6,-0.2615,0.066169,8,77500
20250909-R5-C6-1,20250909-R5-C6,20250909,MONS (GHLIN),2025-09-09 21:30:00,2840,TROT_ATTELE,11,1,NEIL YOUNG,WIM BOGAERT,WIM BOGAERT,1,2840,True,6a0a0a7a7a0a7a1a4m,27.0,38.0,0.4074,0.032145,4,76100
20250909-R5-C6-2,20250909-R5-C6,20250909,MONS (GHLIN),2025-09-09 21:30:00,2840,TROT_ATTELE,11,2,LOTUS EV,Mme KELLY MYLE,LUCIEN ROMBAUT,2,2840,False,4a0aDa2a2a0a6a7a8a,24.0,56.0,1.3333,0.036163,6,77000
20250909-R5-C6-4,20250909-R5-C6,20250909,MONS (GHLIN),2025-09-09 21:30:00,2840,TROT_ATTELE,11,4,JOKER DE JANEIRO,STEFAAN STEVENS,PATRICK VAN GOETHEM,4,2840,False,Da9a7a7a0a4a6m5aDm,51.0,69.0,0.3529,0.017018,10,79400
20250909-R5-C6-5,20250909-R5-C6,20250909,MONS (GHLIN),2025-09-09 21:30:00,2840,TROT_ATTELE,11,5,PAPILLON VRIJTHOUT,Mme LINDSAY CELIS,GUIDO LAUREYS,5,2840,False,1a3a5a1a6a2a5a7a3a,8.6,10.0,0.1628,0.10092,2,75700
20250909-R5-C6-6,20250909-R5-C6,20250909,MONS (GHLIN),2025-09-09 21:30:00,2840,TROT_ATTELE,11,6,RODDY MOM,Mme HANNA HUYGENS,INGEBORG HUYGENS-DE WITTE,6,2840,False,Da2aDaDa2a5a1a1a1a,4.7,6.2,0.3191,0.184662,3,75800
20250909-R5-C6-7,20250909-R5-C6,20250909,MONS (GHLIN),2025-09-09 21:30:00,2840,TROT_ATTELE,11,7,RAPIDO BELLO,GUNTHER LOIX,GUNTHER LOIX,7,2840,True,2a2a4a8a1a3a1a1a2a,3.0,3.6,0.2,0.289303,5,76100
20250909-R5-C6-8,20250909-R5-C6,20250909,MONS (GHLIN),2025-09-09 21:30:00,2840,TROT_ATTELE,11,8,RED BOLETS  E,NICO DHAENENS,ADELIN MATTHEEUWS,8,2840,True,2a3a0a4a5a6a6a0a6a,12.0,17.0,0.4167,0.072326,9,78100
20250909-R5-C6-9,20250909-R5-C6,20250909,MONS (GHLIN),2025-09-09 21:30:00,2840,TROT_ATTELE,11,9,SANDYMAN,JOSEPH VERBEECK,FILIP GHEKIERE,9,2840,True,Da2a1aDa1a1a8a1a1a,7.4,3.2,-0.5676,0.117285,1,75500
20250909-R5-C6-10,20250909-R5-C6,20250909,MONS (GHLIN),2025-09-09 21:30:00,2840,TROT_ATTELE,11,10,ONLY FEARLESS,GERARD VERGAERDE,GERRIT ADRIAENSSENS,10,2840,False,3a0a5a7a5aDa2a5aDa,59.0,112.0,0.8983,0.01471,8,77900
20250909-R5-C6-11,20250909-R5-C6,20250909,MONS (GHLIN),2025-09-09 21:30:00,2840,TROT_ATTELE,11,11,REBEL REBEL,JOOST VAN RIET,CELESTINE CORTY,11,2840,True,2a1a6a1a2a3a6a2a3a,8.4,7.9,-0.0595,0.103323,7,77400
20250909-R5-C7-2,20250909-R5-C7,20250909,MONS (GHLIN),2025-09-09 22:00:00,1750,TROT_ATTELE,16,2,LADY GES,PHILIPPE MASSCHAELE,FRANCINE MASSCHAELE,2,1750,False,Qa,30.0,18.0,-0.4,0.028864,7,78800
20250909-R5-C7-3,20250909-R5-C7,20250909,MONS (GHLIN),2025-09-09 22:00:00,1750,TROT_ATTELE,16,3,MARISKA DE BIE,SEB. VAN HAUWERMEIREN,WILLY VAN DE WIELE,3,1750,False,4a6aDa6a0aDaQa,47.0,57.0,0.2128,0.018425,11,80000
20250909-R5-C7-4,20250909-R5-C7,20250909,MONS (GHLIN),2025-09-09 22:00:00,1750,TROT_ATTELE,16,4,VERY HOT PANTS,MARCIANO HAUBER,MARCEL HAUBER,4,1750,False,DaQa,1.6,2.1,0.3125,0.541215,1,77100
20250909-R5-C7-6,20250909-R5-C7,20250909,MONS (GHLIN),2025-09-09 22:00:00,1750,TROT_ATTELE,16,6,ROSE BOSS,ERIK VAN CAPELLEN,OLIVIER RUCQUOY,6,1750,False,DaDaQa,61.0,187.0,2.0656,0.014195,4,78300
20250909-R5-C7-9,20250909-R5-C7,20250909,MONS (GHLIN),2025-09-09 22:00:00,1750,TROT_ATTELE,16,9,JASON DU VIF,KRISTOF DEPUYDT,CARINE DE SOETE,9,1750,False,DaDaDa3a8aDaDa4aDa,24.0,13.0,-0.4583,0.036081,3,77600
20250909-R5-C7-10,20250909-R5-C7,20250909,MONS (GHLIN),2025-09-09 22:00:00,1750,TROT_ATTELE,16,10,LAURA DE MUZE,GERARD VERGAERDE,ANTOINE VAN ACHTER,10,1750,False,2a5a5a9aDaQa,9.9,6.1,-0.3838,0.087469,5,78500
20250909-R5-C7-11,20250909-R5-C7,20250909,MONS (GHLIN),2025-09-09 22:00:00,1750,TROT_ATTELE,16,11,RAMIRO HALL,MARNIX DE GROOTE,MARNIX DE GROOTE,11,1750,False,6a6a4aDaDa4aDa3a3a,47.0,38.0,-0.1915,0.018425,8,79100
20250909-R5-C7-12,20250909-R5-C7,20250909,MONS (GHLIN),2025-09-09 22:00:00,1750,TROT_ATTELE,16,12,LONA DU CHIFFRES,BJORN DE KONINCK,KRIS DE KONINCK,12,1750,True,6a0a2a3a2a3a4a5a5a,17.0,12.0,-0.2941,0.050938,10,79400
20250909-R5-C7-13,20250909-R5-C7,20250909,MONS (GHLIN),2025-09-09 22:00:00,1750,TROT_ATTELE,16,13,PLEASURE DESIGN,JULES VAN DEN PUTTE,KURT VAN DAMME,13,1750,False,DaDaDaDa5a2a7aAa8a,29.0,23.0,-0.2069,0.02986,2,77200
20250909-R5-C7-14,20250909-R5-C7,20250909,MONS (GHLIN),2025-09-09 22:00:00,1750,TROT_ATTELE,16,14,LET'S GO D'AVRAN,LUC BAVIER,LUC BAVIER,14,1750,True,5aDa8a7a8a7a,78.0,74.0,-0.0513,0.011102,9,79300
20250909-R5-C7-16,20250909-R5-C7,20250909,MONS (GHLIN),2025-09-09 22:00:00,1750,TROT_ATTELE,16,16,L'AMOUR,MIKE LENDERS,MIKE LENDERS,16,1750,False,DaQa,7.9,6.2,-0.2152,0.109613,5,78500
20250909-R5-C8-1,20250909-R5-C8,20250909,MONS (GHLIN),2025-09-09 22:30:00,2300,TROT_ATTELE,13,1,NICKLES N DIMES SB,LEANDER DE NEVE,CATRIENE SAX,1,2300,False,Da6a4a6a6a4a2a5a6a,67.0,55.0,-0.1791,0.0129,7,78200
20250909-R5-C8-2,20250909-R5-C8,20250909,MONS (GHLIN),2025-09-09 22:30:00,2300,TROT_ATTELE,13,2,POLKA DE GREZ,PATRICK CHIMERA,MICHAEL PETIT,2,2300,False,0a5a8aDa6a7aDa7a0a,73.0,166.0,1.274,0.01184,9,78400
20250909-R5-C8-3,20250909-R5-C8,20250909,MONS (GHLIN),2025-09-09 22:30:00,2300,TROT_ATTELE,13,3,ORAJA VIVANT,NICK VERVLOET,KURT VERVLOET,3,2300,True,3a6a1aDa1a4a8a2aDa,17.0,11.0,-0.3529,0.050841,2,77000
20250909-R5-C8-4,20250909-R5-C8,20250909,MONS (GHLIN),2025-09-09 22:30:00,2300,TROT_ATTELE,13,4,ARTFUL HONEY,PIET VAN POLLAERT,MARCEL HAUBER,4,2300,True,1a1a3a1a4a,1.4,1.5,0.0714,0.617352,1,76600
