runner_id,race_id,date,hippodrome,distance_metres,discipline,field_size,horse_number,horse_name,jockey_name,trainer_name,draw_position,weight_kg,handicap_distance,deferre,scratch,musique,finish_position,km_time
20260120-R5-C2-1,20260120-R5-C2,20260120,MONS (GHLIN),2300,TROT_ATTELE,12,1,KALINE DE LAHAYE,Mme HANNA HUYGENS,INGEBORG HUYGENS-DE WITTE,1,,2300,True,False,1a1a4a1a5a1a5a1a1a,,
20260120-R5-C2-2,20260120-R5-C2,20260120,MONS (GHLIN),2300,TROT_ATTELE,12,2,J'ADORE DES FANES,JOSEPH VERBEECK,FILIP GHEKIERE,2,,2300,True,False,Da6m3a1aDm1aDa1a5a,,
20260120-R5-C2-3,20260120-R5-C2,20260120,MONS (GHLIN),2300,TROT_ATTELE,12,3,KEZIRA DE LINE,STAEL LUCKA,STAEL LUCKA,3,,2300,True,False,5a3a7aDaDa5a0a1a1a,,
20260120-R5-C2-4,20260120-R5-C2,20260120,MONS (GHLIN),2300,TROT_ATTELE,12,4,KEEN ON SMART,DRIES DEVOLDER,JO CORBANIE,4,,2300,True,False,5a2a1a4a2a5a5a3aDa,2,74800
20260120-R5-C2-5,20260120-R5-C2,20260120,MONS (GHLIN),2300,TROT_ATTELE,12,5,KOLINE DES PLAINES,FRANCIS NEIRINCK,GERT-JAN DECOCK,5,,2300,False,False,3aDa2a1a8a3a2a4a4a,6,75200
20260120-R5-C2-6,20260120-R5-C2,20260120,MONS (GHLIN),2300,TROT_ATTELE,12,6,KALIE PIQUENARD,MARC HUYGENS,BRUNO HOJKA,6,,2300,True,False,2a6a4a0a0a8a3a3a3a,8,75200
20260120-R5-C2-7,20260120-R5-C2,20260120,MONS (GHLIN),2300,TROT_ATTELE,12,7,JURTIKALINE,ARNAUD GODART,JACQUES GODART,7,,2300,True,False,0a4a0a0a6a4a4a3a2a,4,75100
20260120-R5-C2-8,20260120-R5-C2,20260120,MONS (GHLIN),2300,TROT_ATTELE,12,8,KABAYA DE REVE,Mme CELINE ONGHENA,ETIENNE ONGHENA,8,,2300,True,False,8a5aDa2a7a7aDmDm7a,5,75100
20260120-R5-C2-9,20260120-R5-C2,20260120,MONS (GHLIN),2300,TROT_ATTELE,12,9,JULIA DOCTOR,NICO DHAENENS,NICO DHAENENS,9,,2300,True,False,3a5a2a5aDm2a4aDa0a,7,75200
20260120-R5-C2-10,20260120-R5-C2,20260120,MONS (GHLIN),2300,TROT_ATTELE,12,10,KARLA DE PAGERIE,FLORIS VANDENABEELE,B J CREBAS,10,,2300,False,False,1a1aDa6a4a2a4a8a4a,3,74900
20260120-R5-C2-11,20260120-R5-C2,20260120,MONS (GHLIN),2300,TROT_ATTELE,12,11,JAVA DE L'ORMERIE,GUNTHER LOIX,HEIN VAN DEN HENDE,11,,2300,True,False,0a8a7a5a8aDa7a7aDa,9,76500
20260120-R5-C2-12,20260120-R5-C2,20260120,MONS (GHLIN),2300,TROT_ATTELE,12,12,KATYUSHA,JULES VAN DEN PUTTE,J W M ENGWERDA,12,,2300,True,False,6a5a3a1a4a5a4a4a5a,1,74700
20260120-R5-C3-1,20260120-R5-C3,20260120,MONS (GHLIN),1750,TROT_ATTELE,12,1,ORAZIO D'ANVAING,GERARD VERGAERDE,MARC ACHIEL LANNOO,1,,1750,False,False,Da4a0a7a0a3aDa0a0a,8,76500
20260120-R5-C3-2,20260120-R5-C3,20260120,MONS (GHLIN),1750,TROT_ATTELE,12,2,PURPLE FLEVO,MARCIANO HAUBER,MARCEL HAUBER,2,,1750,False,False,3a1a4a1a3a,6,74700
20260120-R5-C3-3,20260120-R5-C3,20260120,MONS (GHLIN),1750,TROT_ATTELE,12,3,JOHN CASINDRA,JONAS VAN HELLEPUTTE,FATIMA VAN DE GEHUCHTE,3,,1750,True,False,3aDa7a0a0a0a0a7a8a,10,77000
20260120-R5-C3-4,20260120-R5-C3,20260120,MONS (GHLIN),1750,TROT_ATTELE,12,4,OLIVIA RW,SEB. VAN HAUWERMEIREN,WIM ROELANDT,4,,1750,False,False,Da5a5a6aDa0a5a3aDa,7,74800
20260120-R5-C3-5,20260120-R5-C3,20260120,MONS (GHLIN),1750,TROT_ATTELE,12,5,LAGUERTA DE VICTHI,GUNTHER LOIX,HEIN VAN DEN HENDE,5,,1750,True,False,Da0a6a7a2aDaDa5a7a,1,74300
